timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 20:44:21.461,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-1.23,-0.48,0.07,-0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 20:44:21.553,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-2.19,-0.96,0.21,-0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:21.657,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-2.92,-1.37,0.27,-0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:21.862,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-4.06,-1.88,0.3,-0.16,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.062,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-4.82,-2.06,0.39,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.163,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-5.04,-2.24,0.45,-0.08,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.366,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-5.49,-2.31,0.42,-0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.570,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-5.66,-2.5,0.42,-0.26,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.672,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-5.79,-2.55,0.53,-0.26,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:44:22.876,home_start,9.419,-546.831,1426.326,0.004,0.4,-89.013,-89.014,23.812,-154.446,0.005,-49.767,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-5.95,-2.64,0.57,-0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
