timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2026-01-26 05:05:57.929,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.78,-0.08,-0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2026-01-26 05:05:58.023,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.68,1.43,-0.02,-0.05,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:58.233,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2.74,2.42,-0.04,0.03,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:58.538,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.73,3.12,-0.09,0.02,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:58.843,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,4.23,3.68,0.05,-0.11,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:59.043,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,4.33,3.83,-0.11,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:59.351,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,4.02,0.01,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:59.696,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,3.97,-0.07,-0.06,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:05:59.906,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,4.59,4.08,-0.05,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:06:00.212,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,4.7,4.05,-0.01,0.02,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:06:00.521,home_start,-252.382,557.62,1423.678,-179.66,-0.855,89.993,27.616,-4.683,-87.958,-0.118,-86.444,27.626,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,4.67,4.04,-0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,
