timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 19:20:47.441,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.89,2.11,-0.22,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 19:20:47.536,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-1.6,3.64,-0.36,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:47.743,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-2.69,6.03,-0.54,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:47.945,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-3.38,7.57,-0.66,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:48.147,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-3.8,8.47,-0.75,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:48.356,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4.01,9.11,-0.81,-0.07,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:48.558,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-4.23,9.53,-0.96,-0.07,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:48.861,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-4.45,9.74,-0.81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:49.066,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-4.48,9.91,-1.02,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:20:49.272,home_start,-296.415,63.548,1872.943,-179.97,0.564,179.999,-10.164,29.855,-110.707,-0.095,-99.709,-10.178,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-4.51,10.02,-0.95,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
