timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 18:57:19.615,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.4,-300.0,0.08,-0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 18:57:19.719,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.62,-300.0,0.01,-0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:19.923,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-1.07,-300.0,0.06,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:20.126,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.32,-300.0,0.14,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:20.434,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.54,-300.0,0.13,-0.03,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:20.639,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-1.59,-300.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:20.845,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-1.54,-300.0,0.06,-0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:21.153,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-1.61,-300.0,0.08,0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:21.356,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1.72,-300.0,0.04,-0.02,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:57:21.563,home_start,268.531,156.267,1610.754,90.151,0.155,90.001,0.07,36.7,-102.015,-24.837,-90.154,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.78,-300.0,0.17,0.04,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,,
