timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-02-06 12:20:04.770,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.1,2.13,-0.2,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-02-06 12:20:04.872,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,3.68,3.67,-0.38,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:05.077,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.08,6.09,-0.5,-0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:05.280,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,7.72,7.71,-0.69,-0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:05.483,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,8.63,8.67,-0.85,-0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:05.684,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,9.31,9.1,-0.91,-0.06,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:05.901,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,9.75,9.67,-0.91,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:06.112,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,0.02,9.91,9.92,-0.94,-0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:06.316,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,0.03,10.11,10.08,-0.96,-0.1,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:06.517,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,0.07,10.22,10.15,-0.94,-0.01,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:06.723,home_start,-731.045,10.082,1885.9,179.986,-1.969,-0.414,-0.003,-0.084,-88.547,0.005,-93.338,180.411,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,10.27,10.29,-0.91,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-02-06 12:20:06.826,home_to_vision_approach,-760.336,26.057,1889.136,-179.987,-1.807,-1.107,-1.2,-2.08,-86.254,-0.039,-93.473,179.905,-2.991,-4.989,5.733,-0.111,-0.337,-1.265,-0.24,10.53,10.55,-0.96,-0.25,-0.35,-11.963,-19.958,22.932,-0.443,-1.349,-5.06,,
2026-02-06 12:20:06.930,home_to_vision_approach,-790.685,44.358,1891.486,-179.98,-1.781,-1.234,-2.471,-4.2,-83.816,-0.082,-93.764,178.758,-5.422,-9.043,10.395,-0.19,-0.982,-3.816,-0.45,11.04,10.9,-0.84,-0.5,-0.6,-11.52,-19.208,22.09,-0.382,-2.78,-10.965,,
2026-02-06 12:20:07.031,home_to_vision_approach,-813.2,59.099,1892.5,-179.981,-1.8,-1.142,-3.433,-5.804,-81.971,-0.114,-94.022,177.702,-6.472,-10.793,12.408,-0.223,-1.381,-5.503,-0.61,11.51,11.14,-0.96,-0.67,-0.91,-7.273,-12.125,13.945,-0.241,-2.166,-8.961,,
2026-02-06 12:20:07.132,home_to_vision_approach,-833.364,73.18,1892.851,-179.985,-1.826,-0.999,-4.309,-7.265,-80.292,-0.144,-94.266,176.681,-7.044,-11.745,13.505,-0.241,-1.646,-6.679,-0.69,12.11,11.14,-0.99,-0.75,-1.18,-5.683,-9.473,10.896,-0.189,-1.81,-7.708,,
2026-02-06 12:20:07.232,home_to_vision_approach,-850.775,86.039,1892.71,-179.99,-1.852,-0.856,-5.077,-8.545,-78.819,-0.17,-94.482,175.769,-7.203,-12.01,13.81,-0.246,-1.773,-7.291,-0.61,12.65,11.32,-0.99,-0.82,-1.31,-4.036,-6.727,7.738,-0.134,-1.347,-5.858,,
2026-02-06 12:20:07.372,home_to_vision_approach,-853.394,88.032,1892.652,-179.991,-1.856,-0.834,-5.194,-8.739,-78.596,-0.174,-94.514,175.63,-5.693,-9.493,10.916,-0.194,-1.412,-5.816,-0.63,13.16,11.37,-0.96,-0.9,-1.45,2.882,4.806,-5.525,0.099,0.618,2.465,,
2026-02-06 12:20:07.475,home_to_vision_approach,-869.97,101.012,1892.056,-179.997,-1.88,-0.694,-5.938,-9.98,-77.169,-0.199,-94.723,174.743,-6.131,-10.222,11.754,-0.209,-1.58,-6.579,-0.64,13.76,11.41,-1.02,-0.87,-1.43,-3.683,-6.139,7.061,-0.123,-1.201,-5.26,,
2026-02-06 12:20:07.578,home_to_vision_approach,-883.731,112.291,1891.25,179.998,-1.9,-0.579,-6.565,-11.026,-75.966,-0.22,-94.897,173.999,-6.166,-10.281,11.822,-0.21,-1.621,-6.793,-0.65,14.26,11.5,-0.96,-1.01,-1.44,-2.145,-3.575,4.112,-0.072,-0.742,-3.302,,
2026-02-06 12:20:07.679,home_to_vision_approach,-896.128,122.863,1890.271,179.993,-1.917,-0.48,-7.138,-11.981,-74.868,-0.24,-95.056,173.325,-6.057,-10.099,11.613,-0.206,-1.612,-6.78,-0.5,14.71,11.4,-1.16,-0.88,-1.45,-1.388,-2.313,2.661,-0.046,-0.505,-2.277,,
2026-02-06 12:20:07.781,home_to_vision_approach,-907.725,133.123,1889.13,179.989,-1.932,-0.392,-7.682,-12.887,-73.826,-0.258,-95.204,172.691,-5.901,-9.839,11.315,-0.201,-1.581,-6.669,-0.51,15.24,11.44,-0.98,-0.86,-1.41,-0.954,-1.589,1.829,-0.032,-0.361,-1.643,,
2026-02-06 12:20:07.887,home_to_vision_approach,-915.444,140.16,1888.246,179.986,-1.941,-0.336,-8.048,-13.497,-73.124,-0.271,-95.304,172.268,-5.341,-8.905,10.241,-0.182,-1.435,-6.059,-0.45,15.68,11.37,-1.0,-0.9,-1.32,0.916,1.527,-1.756,0.032,0.169,0.626,,
2026-02-06 12:20:07.992,home_to_vision_approach,-923.66,147.839,1887.19,179.982,-1.951,-0.28,-8.441,-14.154,-72.369,-0.284,-95.41,171.817,-4.99,-8.319,9.567,-0.17,-1.342,-5.673,-0.49,16.09,11.29,-0.91,-0.91,-1.31,0.549,0.915,-1.052,0.019,0.084,0.282,,
2026-02-06 12:20:08.102,home_to_vision_approach,-930.841,154.716,1886.168,179.98,-1.959,-0.234,-8.789,-14.733,-71.703,-0.296,-95.504,171.422,-4.611,-7.688,8.841,-0.157,-1.239,-5.242,-0.42,16.53,11.36,-1.01,-0.72,-1.27,0.954,1.591,-1.829,0.033,0.207,0.815,,
2026-02-06 12:20:08.206,home_to_vision_approach,-937.131,160.872,1885.195,179.977,-1.965,-0.196,-9.096,-15.246,-71.114,-0.306,-95.585,171.076,-4.227,-7.047,8.104,-0.144,-1.134,-4.798,-0.47,16.79,11.25,-0.97,-0.72,-1.06,1.261,2.102,-2.417,0.043,0.299,1.219,,
2026-02-06 12:20:08.309,home_to_vision_approach,-942.931,166.66,1884.231,179.975,-1.971,-0.163,-9.382,-15.722,-70.566,-0.316,-95.661,170.756,-3.885,-6.477,7.449,-0.132,-1.04,-4.398,-0.36,17.17,11.2,-0.95,-0.53,-1.07,1.349,2.249,-2.586,0.046,0.331,1.365,,
2026-02-06 12:20:08.409,home_to_vision_approach,-950.553,174.434,1882.864,179.973,-1.977,-0.124,-9.762,-16.355,-69.838,-0.329,-95.761,170.336,-3.863,-6.44,7.406,-0.132,-1.029,-4.349,-0.29,17.5,11.19,-0.97,-0.62,-1.0,0.278,0.464,-0.533,0.01,0.059,0.223,,
2026-02-06 12:20:08.511,home_to_vision_approach,-956.223,180.348,1881.771,179.971,-1.982,-0.098,-10.047,-16.831,-69.291,-0.339,-95.835,170.023,-3.61,-6.02,6.922,-0.123,-0.958,-4.043,-0.17,17.87,11.1,-0.94,-0.64,-0.97,1.192,1.987,-2.285,0.041,0.306,1.278,,
2026-02-06 12:20:08.614,home_to_vision_approach,-960.134,184.492,1880.978,179.97,-1.984,-0.082,-10.245,-17.162,-68.91,-0.345,-95.886,169.808,-3.204,-5.341,6.142,-0.109,-0.846,-3.571,-0.24,18.18,11.01,-0.95,-0.56,-0.94,1.943,3.24,-3.725,0.066,0.506,2.121,,
2026-02-06 12:20:08.719,home_to_vision_approach,-964.933,189.653,1879.96,179.968,-1.987,-0.064,-10.491,-17.571,-68.44,-0.354,-95.949,169.543,-3.016,-5.028,5.782,-0.103,-0.792,-3.338,-0.32,18.31,11.01,-0.9,-0.49,-0.79,1.281,2.135,-2.455,0.044,0.339,1.423,,
2026-02-06 12:20:08.821,home_to_vision_approach,-969.125,194.23,1879.031,179.967,-1.99,-0.051,-10.706,-17.93,-68.027,-0.361,-96.004,169.313,-2.801,-4.671,5.371,-0.095,-0.732,-3.079,-0.16,18.61,11.02,-0.99,-0.52,-0.64,1.446,2.411,-2.773,0.049,0.384,1.619,,
2026-02-06 12:20:08.922,home_to_vision_approach,-974.517,200.215,1877.778,179.966,-1.992,-0.037,-10.986,-18.397,-67.49,-0.371,-96.075,169.018,-2.801,-4.67,5.37,-0.095,-0.725,-3.048,-0.2,18.84,10.96,-1.03,-0.47,-0.69,0.66,1.101,-1.266,0.023,0.189,0.807,,
2026-02-06 12:20:09.025,home_to_vision_approach,-978.163,204.328,1876.893,179.966,-1.993,-0.029,-11.177,-18.715,-67.124,-0.377,-96.123,168.819,-2.578,-4.298,4.942,-0.088,-0.663,-2.783,-0.09,19.15,10.87,-0.98,-0.32,-0.7,1.485,2.475,-2.846,0.051,0.4,1.689,,
2026-02-06 12:20:09.129,home_to_vision_approach,-981.22,207.817,1876.127,179.965,-1.994,-0.025,-11.338,-18.984,-66.815,-0.383,-96.163,168.653,-2.336,-3.895,4.478,-0.08,-0.597,-2.503,-0.07,19.27,10.85,-1.01,-0.34,-0.59,1.635,2.726,-3.135,0.056,0.437,1.848,,
2026-02-06 12:20:09.230,home_to_vision_approach,-983.902,210.907,1875.437,179.965,-1.994,-0.022,-11.48,-19.22,-66.543,-0.388,-96.198,168.508,-2.107,-3.513,4.039,-0.072,-0.535,-2.24,-0.19,19.45,10.76,-0.97,-0.32,-0.53,1.662,2.771,-3.186,0.057,0.444,1.873,,
2026-02-06 12:20:09.332,home_to_vision_approach,-986.579,214.024,1874.731,179.965,-1.994,-0.021,-11.623,-19.458,-66.27,-0.392,-96.232,168.363,-1.936,-3.229,3.713,-0.066,-0.489,-2.041,-0.16,19.62,10.78,-0.96,-0.25,-0.44,1.49,2.484,-2.857,0.051,0.4,1.693,,
2026-02-06 12:20:09.433,home_to_vision_approach,-989.022,216.893,1874.071,179.965,-1.994,-0.021,-11.753,-19.676,-66.019,-0.397,-96.264,168.232,-1.779,-2.966,3.411,-0.061,-0.446,-1.859,-0.09,19.84,10.69,-1.01,-0.29,-0.41,1.459,2.433,-2.798,0.05,0.392,1.657,,
