timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2026-01-26 05:17:58.654,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.7,0.82,0.02,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2026-01-26 05:17:58.750,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.18,1.42,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:17:58.954,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.93,2.44,-0.01,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:17:59.161,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,2.33,3.08,0.01,-0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:17:59.469,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.68,3.61,-0.02,-0.02,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:17:59.671,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,2.93,3.67,-0.1,-0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:17:59.978,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,3.07,3.91,-0.03,-0.05,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:18:00.182,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,3.1,4.05,0.06,-0.03,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:18:00.495,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.2,4.0,0.01,0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:18:00.704,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,3.16,3.95,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:18:01.010,home_start,-104.111,465.418,1354.183,-179.978,-0.852,90.003,16.831,7.184,-106.706,-0.253,-79.656,16.872,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,3.2,4.11,-0.02,-0.02,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:18:01.113,home_to_approach_feeder,-107.484,469.249,1355.082,-179.975,-0.869,90.248,17.084,6.774,-106.26,-0.255,-79.676,16.879,0.633,-1.023,1.117,-0.004,-0.049,0.019,0.66,1.88,4.55,-0.03,0.07,-0.08,2.533,-4.092,4.467,-0.017,-0.197,0.076,
2026-01-26 05:18:01.216,home_to_approach_feeder,-128.019,491.255,1359.794,-179.988,-0.869,91.519,18.576,4.363,-103.621,-0.271,-79.907,17.103,4.205,-6.797,7.435,-0.044,-0.616,0.573,0.62,2.12,4.56,0.07,0.0,0.17,14.667,-23.709,25.942,-0.16,-2.297,2.228,
2026-01-26 05:18:01.316,home_to_approach_feeder,-148.374,511.223,1363.218,180.0,-0.861,92.434,19.974,2.103,-101.148,-0.287,-80.134,17.587,6.649,-10.746,11.757,-0.073,-1.028,1.64,0.65,2.23,4.6,0.06,-0.01,0.2,12.259,-19.814,21.682,-0.144,-2.012,4.61,
