timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2026-01-26 04:34:54.123,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-2.32,-1.54,-0.02,-1.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2026-01-26 04:34:54.197,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-4.12,-2.86,0.04,-1.71,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:54.300,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-5.54,-3.93,0.19,-2.34,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:54.502,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-7.57,-5.31,0.17,-3.31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:54.704,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86,-6.27,0.3,-3.84,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:54.805,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-9.31,-6.64,0.36,-4.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:55.043,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-10.13,-6.94,0.38,-4.33,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:55.245,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-10.49,-7.34,0.33,-4.56,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:55.349,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-10.63,-7.45,0.21,-4.62,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:34:55.552,home_start,-4.276,681.181,1624.324,126.159,89.501,38.54,90.128,23.578,-144.301,-4.368,31.09,-176.649,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-10.87,-7.65,0.28,-4.58,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,
