timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 20:51:08.807,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-1.71,-0.88,0.1,-0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 20:51:08.896,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-3.05,-1.4,0.26,-0.07,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:08.997,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-4.25,-1.83,0.32,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:09.201,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-5.68,-2.61,0.39,-0.29,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:09.405,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-6.68,-3.05,0.49,-0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:09.608,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-7.41,-3.29,0.51,-0.26,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:09.814,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-7.73,-3.56,0.53,-0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:10.017,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-7.96,-3.66,0.62,-0.25,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:10.218,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-8.18,-3.61,0.63,-0.3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:51:10.419,home_start,36.217,-530.678,1626.89,0.004,-1.01,-89.02,-86.089,33.722,-144.303,-0.052,-68.41,2.949,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-8.29,-3.7,0.68,-0.36,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
