timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 19:23:59.291,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.36,2.07,-0.24,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 19:23:59.393,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.78,3.76,-0.31,0.07,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:23:59.596,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.13,6.04,-0.55,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:23:59.803,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-1.5,7.59,-0.63,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:00.006,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-1.72,8.56,-0.76,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:00.209,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-1.92,9.13,-0.85,0.01,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:00.518,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-1.92,9.75,-0.89,0.05,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:00.722,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02,9.91,-0.93,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:00.945,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10.05,-0.89,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:01.148,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.0,10.18,-0.81,0.05,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:01.451,home_start,-375.152,45.941,1872.171,-179.975,0.563,179.998,-5.442,24.527,-108.266,-0.052,-96.823,-5.445,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-2.08,10.26,-0.99,-0.03,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:24:01.554,home_to_approach_feeder,-391.714,31.078,1863.695,-179.908,1.24,-178.509,-3.062,23.419,-108.346,-0.03,-96.317,-4.555,5.949,-2.77,-0.198,0.055,1.267,2.225,0.37,-1.69,10.3,-1.06,0.98,0.68,23.798,-11.08,-0.792,0.218,5.068,8.901,,
2026-01-27 19:24:01.657,home_to_approach_feeder,-410.559,12.877,1853.79,-179.924,1.399,-178.025,-0.394,22.18,-108.437,-0.006,-95.144,-2.368,11.133,-5.175,-0.377,0.103,3.883,7.137,0.52,-1.38,10.26,-0.99,2.21,1.5,24.303,-11.282,-0.833,0.227,11.222,20.982,,
2026-01-27 19:24:01.758,home_to_approach_feeder,-427.277,-5.286,1844.357,-179.963,1.329,-178.099,2.051,21.046,-108.521,0.017,-93.853,0.151,14.46,-6.716,-0.494,0.135,6.139,11.649,0.7,-0.93,10.39,-0.91,3.2,2.32,19.632,-9.104,-0.682,0.185,11.278,22.199,,
2026-01-27 19:24:01.859,home_to_approach_feeder,-441.798,-23.145,1835.431,-179.994,1.203,-178.349,4.289,20.007,-108.599,0.038,-92.61,2.64,16.441,-7.633,-0.564,0.153,7.711,14.959,0.81,-0.57,10.33,-0.96,3.79,2.79,15.611,-7.236,-0.546,0.145,9.672,19.681,,
2026-01-27 19:24:01.963,home_to_approach_feeder,-454.293,-40.486,1827.021,179.987,1.075,-178.636,6.339,19.057,-108.67,0.057,-91.458,4.976,17.455,-8.101,-0.601,0.162,8.663,17.06,0.81,-0.14,10.35,-0.98,4.27,3.17,12.164,-5.637,-0.427,0.111,7.793,16.188,,
2026-01-27 19:24:02.063,home_to_approach_feeder,-464.99,-57.153,1819.126,179.978,0.958,-178.911,8.216,18.186,-108.735,0.074,-90.404,7.126,17.784,-8.252,-0.614,0.164,9.132,18.172,0.89,0.26,10.37,-0.99,4.48,3.3,9.219,-4.271,-0.324,0.082,6.037,12.71,,
2026-01-27 19:24:02.163,home_to_approach_feeder,-473.795,-72.449,1812.012,179.977,0.86,-179.148,9.871,17.419,-108.793,0.089,-89.479,9.018,17.476,-8.109,-0.604,0.16,9.163,18.357,0.9,0.68,10.36,-0.92,4.53,3.51,6.081,-2.817,-0.215,0.053,4.147,8.849,,
2026-01-27 19:24:02.264,home_to_approach_feeder,-481.616,-87.535,1805.094,179.981,0.773,-179.365,11.45,16.686,-108.848,0.103,-88.601,10.812,17.055,-7.912,-0.59,0.156,9.066,18.252,0.89,1.02,10.4,-0.97,4.53,3.49,4.711,-2.182,-0.167,0.04,3.254,6.987,,
2026-01-27 19:24:02.365,home_to_approach_feeder,-488.264,-101.753,1798.648,179.988,0.699,-179.551,12.896,16.015,-108.898,0.116,-87.803,12.442,16.407,-7.611,-0.568,0.149,8.795,17.765,0.76,1.38,10.47,-1.02,4.43,3.24,2.908,-1.346,-0.104,0.024,2.137,4.655,,
2026-01-27 19:24:02.468,home_to_approach_feeder,-493.904,-115.094,1792.654,179.998,0.638,-179.71,14.22,15.401,-108.944,0.128,-87.077,13.923,15.615,-7.244,-0.541,0.142,8.412,17.027,0.87,1.69,10.44,-0.92,4.34,3.26,1.398,-0.646,-0.051,0.01,1.201,2.696,,
2026-01-27 19:24:02.568,home_to_approach_feeder,-498.515,-127.102,1787.295,-179.993,0.588,-179.84,15.388,14.86,-108.984,0.138,-86.44,15.219,14.631,-6.787,-0.507,0.132,7.9,16.01,0.85,2.03,10.4,-0.94,4.07,3.23,-0.305,0.143,0.009,-0.005,0.182,0.573,,
2026-01-27 19:24:02.670,home_to_approach_feeder,-502.588,-138.76,1782.119,-179.982,0.545,-179.954,16.502,14.343,-109.023,0.148,-85.837,16.445,13.758,-6.382,-0.477,0.124,7.432,15.073,0.69,2.33,10.42,-0.89,3.92,3.02,-0.812,0.378,0.027,-0.009,-0.17,-0.181,,
2026-01-27 19:24:02.773,home_to_approach_feeder,-506.154,-150.0,1777.151,-179.972,0.509,179.947,17.56,13.852,-109.06,0.158,-85.269,17.599,12.962,-6.013,-0.449,0.117,6.995,14.19,0.72,2.49,10.42,-1.01,3.65,2.83,-1.296,0.602,0.044,-0.013,-0.497,-0.883,,
2026-01-27 19:24:02.878,home_to_approach_feeder,-509.046,-160.027,1772.732,-179.962,0.481,179.868,18.491,13.42,-109.092,0.167,-84.772,18.607,12.049,-5.589,-0.418,0.109,6.489,13.16,0.63,2.7,10.44,-1.01,3.47,2.55,-2.432,1.129,0.084,-0.022,-1.163,-2.263,,
2026-01-27 19:24:02.983,home_to_approach_feeder,-511.488,-169.313,1768.649,-179.954,0.458,179.804,19.343,13.025,-109.121,0.174,-84.32,19.521,11.168,-5.181,-0.387,0.101,5.997,12.157,0.67,3.02,10.34,-0.96,3.21,2.43,-2.974,1.38,0.103,-0.027,-1.496,-2.963,,
2026-01-27 19:24:03.083,home_to_approach_feeder,-513.476,-177.581,1765.019,-179.947,0.441,179.754,20.095,12.676,-109.147,0.181,-83.924,20.321,10.255,-4.758,-0.355,0.093,5.488,11.118,0.61,3.22,10.42,-1.05,2.99,2.17,-3.683,1.709,0.127,-0.033,-1.906,-3.813,,
2026-01-27 19:24:03.184,home_to_approach_feeder,-515.163,-185.24,1761.661,-179.94,0.428,179.714,20.785,12.356,-109.171,0.188,-83.562,21.05,9.418,-4.369,-0.326,0.086,5.019,10.161,0.46,3.47,10.32,-0.93,2.77,2.13,-3.925,1.821,0.136,-0.035,-2.061,-4.14,,
2026-01-27 19:24:03.289,home_to_approach_feeder,-516.648,-192.6,1758.436,-179.935,0.418,179.681,21.444,12.05,-109.194,0.194,-83.22,21.74,8.711,-4.041,-0.301,0.08,4.621,9.346,0.53,3.57,10.37,-1.0,2.56,1.98,-3.851,1.787,0.133,-0.034,-2.044,-4.119,,
2026-01-27 19:24:03.389,home_to_approach_feeder,-517.899,-199.382,1755.465,-179.93,0.411,179.656,22.048,11.77,-109.215,0.199,-82.908,22.367,8.041,-3.731,-0.278,0.074,4.245,8.575,0.56,3.74,10.39,-0.98,2.4,1.78,-4.021,1.866,0.139,-0.035,-2.15,-4.341,,
2026-01-27 19:24:03.490,home_to_approach_feeder,-518.878,-205.166,1752.932,-179.927,0.406,179.639,22.559,11.533,-109.233,0.204,-82.646,22.894,7.31,-3.392,-0.253,0.068,3.84,7.749,0.46,3.85,10.28,-0.97,2.17,1.64,-4.536,2.104,0.157,-0.04,-2.425,-4.902,,
