timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-29 02:41:25.122,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.49,1.99,-0.13,0.02,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-29 02:41:25.216,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.8,3.61,-0.32,-0.04,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:25.420,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-1.34,5.97,-0.58,-0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:25.626,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-1.71,7.44,-0.66,-0.08,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:25.828,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-1.96,8.38,-0.87,0.03,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:26.032,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-2.16,9.01,-0.78,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:26.238,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-2.13,9.41,-0.82,-0.02,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:26.445,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-2.26,9.59,-0.87,-0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:26.652,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-2.22,9.69,-0.85,-0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:26.856,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-2.38,9.97,-0.9,0.02,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-29 02:41:27.159,home_start,-362.977,9.922,1620.074,-179.982,-0.971,-179.988,0.013,24.695,-128.17,-0.005,-75.554,0.003,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-2.24,9.94,-0.93,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
