timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 20:21:45.551,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.37,-0.66,0.0,-0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 20:21:45.641,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.66,-1.44,-0.01,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:45.948,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-1.33,-2.7,-0.03,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:46.313,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.55,-3.31,0.02,-0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:46.625,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-1.89,-3.64,0.04,0.01,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:46.928,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-1.84,-3.79,-0.01,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:47.241,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-1.85,-3.87,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:47.549,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.8,-4.0,-0.05,-0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:47.860,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.87,-3.93,-0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:21:48.175,home_start,-169.502,-308.769,1564.82,-179.795,-0.031,-179.772,-34.446,-17.856,93.011,0.119,104.659,-124.643,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-1.92,-3.99,0.02,0.06,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
