timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2026-01-26 04:58:57.975,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.87,0.86,-0.0,-0.03,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2026-01-26 04:58:58.067,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.66,1.53,-0.01,-0.04,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:58.272,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.74,2.41,-0.07,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:58.473,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,3.47,3.08,0.04,-0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:58.781,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.99,3.5,0.05,-0.06,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:58.986,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.27,3.72,-0.03,-0.03,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:59.294,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.49,3.89,0.03,-0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:59.561,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,4.47,3.96,0.11,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:58:59.868,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,4.57,4.0,0.0,0.04,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 04:59:00.072,home_start,-235.176,562.885,1481.525,-179.975,-0.336,90.005,25.957,-4.642,-82.07,-0.148,-92.975,25.943,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.58,4.15,-0.0,0.1,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,
