timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2025-08-22 10:16:54.826,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773,75.776,85.097,11.343,0.391,3.215,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2025-08-22 10:16:54.827,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765,75.772,85.096,11.351,0.396,3.217,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:54.840,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.761,75.773,85.112,11.352,0.399,3.206,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:54.940,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773,75.757,85.115,11.362,0.401,3.205,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.041,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758,75.748,85.122,11.358,0.392,3.209,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.141,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736,75.745,85.129,11.354,0.399,3.207,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.241,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771,75.74,85.125,11.342,0.396,3.221,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.341,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.766,75.746,85.141,11.347,0.398,3.223,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.441,home_start,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.763,75.747,85.136,11.343,0.402,3.221,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.541,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786,75.737,85.152,11.355,0.397,3.221,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:16:55.641,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.768,75.745,85.143,11.353,0.402,3.224,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:00.340,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833,75.846,85.126,11.338,0.399,3.217,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:05.041,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.839,75.856,85.11,11.354,0.385,3.212,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:09.741,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.776,75.891,85.117,11.347,0.391,3.207,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:14.441,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801,75.828,85.111,11.343,0.396,3.2,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:19.041,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846,75.822,85.129,11.345,0.391,3.206,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:23.743,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.824,75.864,85.144,11.365,0.388,3.194,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:28.441,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.798,75.821,85.136,11.359,0.394,3.217,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:33.142,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831,75.844,85.093,11.352,0.405,3.208,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:37.841,mobile_move_feeder,-617.843,6.762,985.344,90.368,-179.989,90.038,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834,75.845,85.121,11.347,0.401,3.193,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:42.543,mobile_move_feeder,-617.845,6.759,985.343,85.897,-179.988,85.566,-0.0,-0.0,-90.0,-180.0,90.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.776,75.994,85.098,11.331,0.416,3.211,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22 10:17:42.641,mobile_move_feeder_to_vision_approach,-618.021,6.564,985.293,51.669,-179.867,51.247,-0.0,-0.0,-90.001,-179.929,89.928,179.97,0.0,0.0,-0.012,1.929,-1.939,-2.084,3.84,76.247,85.271,11.698,0.191,3.147,0.0,0.0,-0.122,19.548,-19.652,-21.117,
2025-08-22 10:17:42.742,mobile_move_feeder_to_vision_approach,-618.811,5.691,985.072,49.074,-179.316,48.244,-0.0,-0.0,-90.019,-179.534,89.555,179.554,0.0,0.0,-0.292,6.092,-5.902,-6.127,3.853,76.361,84.842,12.118,-0.269,2.651,0.0,0.0,-2.793,41.522,-39.525,-40.325,
2025-08-22 10:17:42.841,mobile_move_feeder_to_vision_approach,-620.577,3.739,984.619,48.663,-178.084,46.931,-0.0,-0.0,-90.062,-178.643,88.708,178.658,0.0,0.0,-0.559,11.678,-11.154,-11.845,3.939,76.538,84.422,12.4,-0.58,2.45,0.0,0.0,-2.682,56.146,-52.784,-57.474,
2025-08-22 10:17:42.941,mobile_move_feeder_to_vision_approach,-623.51,0.502,983.99,48.518,-176.037,45.319,-0.0,-0.001,-90.136,-177.146,87.288,177.158,0.0,0.0,-0.845,18.059,-16.998,-18.06,4.042,76.522,84.702,12.771,-0.821,2.401,0.0,0.0,-2.858,63.744,-58.392,-62.095,
