timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 18:53:27.430,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.63,-300.0,-0.0,-0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 18:53:27.521,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.02,-0.99,-300.0,0.06,0.04,0.01,0.0,0.0,0.0,-0.0,0.0,0.0,,
2026-01-27 18:53:27.723,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.63,-300.0,0.05,-0.02,0.03,0.0,0.0,0.0,-0.0,0.0,0.0,,
2026-01-27 18:53:27.925,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.05,-2.08,-300.0,0.05,-0.04,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:28.131,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,-0.02,-2.3,-300.0,0.0,-0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:28.333,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-2.49,-300.0,0.12,0.04,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:28.636,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.01,-2.57,-300.0,0.07,-0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:28.840,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.01,-2.73,-300.0,0.13,-0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:29.045,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.07,-2.64,-300.0,0.09,0.02,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:29.248,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-2.61,-300.0,0.06,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:29.555,home_start,243.064,97.015,1493.946,90.144,0.149,89.992,-14.8,46.461,-116.953,-19.609,-90.181,14.791,0.0,0.0,0.0,-0.0,0.0,0.0,0.03,-2.68,-300.0,0.13,0.03,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 18:53:29.655,home_to_approach_feeder,253.858,104.171,1492.366,90.331,0.088,92.178,-12.313,44.915,-116.788,-18.425,-90.168,14.491,6.216,-3.865,0.413,2.96,0.033,-0.751,0.1,-2.7,-300.0,0.26,0.02,-0.05,24.864,-15.462,1.65,11.839,0.132,-3.006,,
