timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 20:47:42.788,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-1.8,-0.77,0.1,0.01,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 20:47:42.885,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-3.32,-1.35,0.22,-0.2,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:42.990,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-4.5,-1.84,0.3,-0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:43.194,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-6.32,-2.53,0.38,-0.17,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:43.400,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-7.22,-2.9,0.48,-0.22,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:43.603,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-7.95,-3.2,0.53,-0.22,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:43.704,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-8.23,-3.34,0.53,-0.32,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:43.911,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-8.53,-3.46,0.59,-0.34,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:44.115,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-8.73,-3.66,0.62,-0.39,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:47:44.316,home_start,-4.646,-449.604,1530.536,-0.003,-1.007,-90.588,-90.592,40.594,-154.106,-0.003,-65.482,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-8.94,-3.6,0.63,-0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
