timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 19:57:15.508,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.41,0.87,0.0,-0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 19:57:15.596,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.61,1.54,-0.04,-0.06,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:15.808,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,1.05,2.31,-0.06,0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:16.119,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.47,3.21,0.03,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:16.426,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.61,3.59,0.03,0.03,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:16.631,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.6,3.78,0.03,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:16.943,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,1.72,3.89,-0.06,-0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:17.255,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.07,-0.06,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:17.460,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.71,4.11,0.03,0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 19:57:17.764,home_start,343.83,-43.73,1359.853,-179.802,0.025,-89.798,-91.524,19.997,-115.572,0.008,-84.227,88.273,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,1.75,4.15,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
