timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint,description
2026-01-27 20:36:44.044,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-1.86,-0.89,0.07,-0.13,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,waypoint,
2026-01-27 20:36:44.139,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-3.27,-1.55,0.16,-0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:44.242,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-4.57,-2.12,0.26,-0.24,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:44.444,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-6.24,-2.93,0.42,-0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:44.649,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-7.22,-3.46,0.4,-0.37,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:44.850,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-8.06,-3.79,0.42,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:44.951,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-8.26,-3.86,0.51,-0.3,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:45.155,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-8.5,-4.12,0.52,-0.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:45.358,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-8.82,-4.21,0.66,-0.29,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-27 20:36:45.560,home_start,-3.667,-357.4,2271.935,0.001,-1.018,-90.589,-90.588,34.916,-96.491,0.001,-117.408,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-8.98,-4.3,0.64,-0.36,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,
