timestamp,current_task,EE_x,EE_y,EE_z,EE_rx,EE_ry,EE_rz,joint1_angle,joint2_angle,joint3_angle,joint4_angle,joint5_angle,joint6_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,joint5_velocity,joint6_velocity,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint4_acceleration,joint5_acceleration,joint6_acceleration,waypoint
2026-01-26 05:57:28.924,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.09,2.09,-0.21,0.04,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,waypoint
2026-01-26 05:57:29.015,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.75,3.75,-0.36,-0.05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:29.222,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,6.21,6.08,-0.51,-0.12,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:29.428,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,7.68,7.69,-0.72,-0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:29.633,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.64,8.51,-0.8,-0.01,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:29.840,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,9.27,9.29,-0.81,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:30.045,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,9.69,9.71,-0.9,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:30.249,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,9.93,-0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:30.450,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.99,10.06,-0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:30.656,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,10.23,10.24,-0.95,-0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:30.959,home_start,-731.486,10.005,1859.669,-179.979,1.266,-179.996,0.004,-0.003,-90.673,-0.002,-90.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,10.26,10.16,-1.04,-0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26 05:57:31.061,home_to_approach_feeder,-725.847,45.016,1846.727,171.702,1.727,177.324,-1.384,0.21,-91.997,-8.28,-90.128,1.287,-3.47,0.53,-3.308,-20.695,1.155,3.217,0.41,10.3,9.69,-4.76,1.77,1.91,-13.878,2.122,-13.234,-82.78,4.618,12.866,
2026-01-26 05:57:31.161,home_to_approach_feeder,-712.281,120.386,1826.616,152.916,-2.092,168.742,-4.411,0.679,-94.975,-27.177,-87.444,9.006,-10.169,1.572,-9.926,-62.765,7.575,21.711,0.46,10.01,9.11,-7.43,4.67,5.14,-28.878,4.484,-28.456,-180.695,26.376,75.908,
2026-01-26 05:57:31.265,home_to_approach_feeder,-698.363,181.02,1818.257,137.379,-10.287,163.369,-7.084,1.096,-97.613,-43.89,-84.308,18.475,-14.31,2.222,-14.04,-88.855,13.524,39.956,0.43,9.71,8.66,-9.36,7.13,7.98,-22.459,3.51,-22.211,-140.781,28.27,85.813,
2026-01-26 05:57:31.366,home_to_approach_feeder,-686.252,224.516,1816.541,125.233,-18.621,162.678,-9.269,1.437,-99.77,-57.552,-81.588,26.903,-16.195,2.519,-15.922,-100.795,16.942,51.037,0.36,9.49,8.33,-10.5,8.98,10.26,-15.329,2.4,-15.179,-96.19,21.269,66.82,
2026-01-26 05:57:31.470,home_to_approach_feeder,-674.239,261.74,1817.806,112.702,-26.871,166.128,-11.468,1.781,-101.939,-71.295,-78.817,35.602,-17.642,2.747,-17.365,-109.954,19.634,60.025,0.06,9.23,8.07,-11.29,10.15,11.65,-13.929,2.18,-13.787,-87.385,19.657,62.847,
2026-01-26 05:57:31.570,home_to_approach_feeder,-663.557,290.826,1820.191,99.745,-33.275,173.578,-13.573,2.109,-104.016,-84.457,-76.163,43.986,-18.496,2.882,-18.217,-115.371,21.361,65.979,-0.06,9.02,7.98,-11.56,10.93,12.63,-11.611,1.817,-11.485,-72.839,16.525,53.416,
2026-01-26 05:57:31.670,home_to_approach_feeder,-655.127,311.201,1821.943,87.552,-36.765,-176.809,-15.438,2.4,-105.855,-96.111,-73.822,51.397,-18.534,2.889,-18.259,-115.663,21.873,68.012,-0.32,8.99,8.0,-11.59,11.13,13.09,-8.039,1.258,-7.951,-50.471,11.737,38.346,
2026-01-26 05:57:31.774,home_to_approach_feeder,-647.842,326.664,1822.235,75.674,-37.674,-165.555,-17.29,2.689,-107.68,-107.682,-71.509,58.722,-18.53,2.889,-18.257,-115.675,22.186,69.32,-0.51,8.91,8.07,-11.39,11.21,13.18,-7.105,1.112,-7.021,-44.598,10.278,33.643,
2026-01-26 05:57:31.876,home_to_approach_feeder,-642.263,336.69,1820.526,66.459,-36.364,-155.382,-18.927,2.944,-109.293,-117.909,-69.477,65.157,-17.989,2.805,-17.725,-112.323,21.72,68.079,-0.65,8.91,8.24,-11.02,11.04,12.91,-4.243,0.665,-4.194,-26.694,6.452,21.389,
2026-01-26 05:57:31.977,home_to_approach_feeder,-638.035,342.813,1817.171,60.194,-33.949,-147.224,-20.32,3.162,-110.666,-126.615,-67.756,70.604,-16.975,2.647,-16.725,-106.008,20.594,64.675,-0.82,8.96,8.36,-10.54,10.81,12.78,-1.385,0.219,-1.375,-8.818,2.696,9.357,
2026-01-26 05:57:32.079,home_to_approach_feeder,-634.414,346.737,1812.25,55.917,-30.937,-140.329,-21.609,3.363,-111.935,-134.67,-66.17,75.613,-15.954,2.488,-15.719,-99.645,19.408,61.031,-0.86,8.83,8.43,-10.05,10.45,12.27,-0.205,0.035,-0.21,-1.43,1.064,4.058,
2026-01-26 05:57:32.180,home_to_approach_feeder,-631.18,349.071,1805.989,53.283,-27.72,-134.542,-22.801,3.549,-113.11,-142.124,-64.711,80.222,-14.947,2.332,-14.727,-93.367,18.206,57.294,-0.84,8.71,8.49,-9.37,9.94,11.79,0.78,-0.118,0.76,4.734,-0.296,-0.364,
2026-01-26 05:57:32.283,home_to_approach_feeder,-628.162,350.278,1798.65,51.925,-24.548,-129.652,-23.905,3.721,-114.198,-149.02,-63.366,84.46,-13.969,2.18,-13.763,-87.266,17.016,53.567,-0.92,8.51,8.7,-8.74,9.46,11.19,1.594,-0.245,1.562,9.832,-1.42,-4.023,
2026-01-26 05:57:32.384,home_to_approach_feeder,-625.119,350.71,1790.144,51.527,-21.444,-125.312,-24.967,3.887,-115.244,-155.656,-62.078,88.515,-13.131,2.049,-12.938,-82.039,15.981,50.311,-0.82,8.57,8.71,-8.2,8.96,10.52,1.852,-0.285,1.816,11.452,-1.845,-5.466,
2026-01-26 05:57:32.485,home_to_approach_feeder,-622.092,350.583,1781.033,51.885,-18.623,-121.577,-25.946,4.04,-116.209,-161.776,-60.896,92.231,-12.296,1.919,-12.116,-76.829,14.941,47.023,-0.82,8.35,8.91,-7.61,8.41,10.06,2.493,-0.385,2.446,15.468,-2.717,-8.302,
2026-01-26 05:57:32.588,home_to_approach_feeder,-619.031,350.099,1771.562,52.778,-16.115,-118.326,-26.849,4.181,-117.099,-167.42,-59.811,95.636,-11.479,1.792,-11.312,-71.732,13.919,43.782,-0.79,8.25,9.03,-7.08,7.87,9.38,3.005,-0.465,2.951,18.681,-3.415,-10.573,
2026-01-26 05:57:32.690,home_to_approach_feeder,-615.914,349.405,1761.939,54.039,-13.918,-115.471,-27.681,4.312,-117.92,-172.625,-58.815,98.758,-10.691,1.67,-10.537,-66.811,12.929,40.64,-0.76,8.05,9.08,-6.53,7.39,8.76,3.407,-0.528,3.346,21.203,-3.964,-12.359,
2026-01-26 05:57:32.793,home_to_approach_feeder,-612.74,348.598,1752.33,55.543,-12.014,-112.947,-28.449,4.432,-118.678,-177.424,-57.901,101.619,-9.938,1.553,-9.796,-62.108,11.983,37.632,-0.8,8.03,9.07,-6.05,6.91,8.19,3.714,-0.576,3.648,23.132,-4.385,-13.729,
2026-01-26 05:57:32.896,home_to_approach_feeder,-609.392,347.711,1742.495,57.265,-10.315,-110.623,-29.185,4.547,-119.403,-182.02,-57.029,104.341,-9.292,1.452,-9.161,-58.071,11.166,35.029,-0.73,7.79,9.07,-5.5,6.31,7.49,3.668,-0.569,3.602,22.857,-4.375,-13.744,
2026-01-26 05:57:33.019,home_to_approach_feeder,-606.016,346.824,1732.933,59.071,-8.869,-108.562,-29.86,4.653,-120.07,-186.245,-56.232,106.827,-8.659,1.354,-8.539,-54.115,10.367,32.487,-0.72,7.65,9.01,-5.01,5.86,7.04,3.895,-0.605,3.826,24.285,-4.68,-14.731,
2026-01-26 05:57:33.102,home_to_approach_feeder,-602.897,346.031,1724.419,60.762,-7.73,-106.866,-30.436,4.743,-120.638,-189.841,-55.556,108.93,-7.933,1.24,-7.824,-49.577,9.464,29.623,-0.61,7.61,8.99,-4.66,5.42,6.52,4.511,-0.702,4.434,28.143,-5.43,-17.088,
2026-01-26 05:57:33.203,home_to_approach_feeder,-599.796,345.279,1716.252,62.443,-6.752,-105.343,-30.968,4.826,-121.164,-193.168,-54.934,110.864,-7.281,1.139,-7.183,-45.5,8.653,27.052,-0.48,7.45,9.15,-4.15,4.97,6.0,4.49,-0.699,4.413,28.02,-5.421,-17.07,
2026-01-26 05:57:33.307,home_to_approach_feeder,-596.607,344.547,1708.144,64.159,-5.88,-103.923,-31.481,4.906,-121.67,-196.369,-54.339,112.713,-6.741,1.055,-6.652,-42.128,7.98,24.912,-0.51,7.2,8.94,-3.77,4.68,5.51,4.242,-0.66,4.169,26.476,-5.141,-16.208,
2026-01-26 05:57:33.410,home_to_approach_feeder,-593.479,343.87,1700.463,65.819,-5.136,-102.652,-31.953,4.98,-122.137,-199.321,-53.792,114.408,-6.237,0.976,-6.156,-38.976,7.352,22.921,-0.49,7.07,8.98,-3.57,4.35,5.13,4.216,-0.656,4.144,26.32,-5.117,-16.134,
2026-01-26 05:57:33.513,home_to_approach_feeder,-590.55,343.273,1693.499,67.35,-4.523,-101.557,-32.372,5.046,-122.551,-201.939,-53.309,115.901,-5.726,0.896,-5.653,-35.776,6.72,20.924,-0.41,6.97,8.99,-3.24,3.98,4.71,4.329,-0.674,4.257,27.033,-5.247,-16.533,
2026-01-26 05:57:33.617,home_to_approach_feeder,-587.59,342.705,1686.669,68.871,-3.973,-100.533,-32.776,5.109,-122.95,-204.457,-52.847,117.329,-5.302,0.83,-5.236,-33.128,6.196,19.263,-0.41,6.87,8.88,-2.87,3.65,4.36,4.054,-0.632,3.986,25.32,-4.927,-15.534,
2026-01-26 05:57:33.719,home_to_approach_feeder,-584.732,342.189,1680.265,70.313,-3.5,-99.615,-33.148,5.167,-123.318,-206.78,-52.423,118.638,-4.907,0.768,-4.847,-30.652,5.708,17.719,-0.41,6.79,9.01,-2.56,3.3,3.97,3.962,-0.618,3.896,24.748,-4.814,-15.175,
2026-01-26 05:57:33.822,home_to_approach_feeder,-581.88,341.704,1674.046,71.725,-3.075,-98.76,-33.504,5.223,-123.67,-209.004,-52.018,119.883,-4.571,0.715,-4.516,-28.548,5.291,16.401,-0.36,6.71,8.89,-2.3,3.08,3.71,3.723,-0.58,3.661,23.26,-4.533,-14.294,
2026-01-26 05:57:33.923,home_to_approach_feeder,-579.156,341.266,1668.257,73.05,-2.709,-97.995,-33.831,5.274,-123.994,-211.048,-51.649,121.019,-4.247,0.665,-4.197,-26.521,4.893,15.143,-0.26,6.57,8.93,-2.03,2.94,3.41,3.638,-0.567,3.579,22.731,-4.425,-13.946,
2026-01-26 05:57:34.027,home_to_approach_feeder,-576.467,340.858,1662.682,74.334,-2.379,-97.285,-34.144,5.323,-124.303,-212.996,-51.298,122.095,-3.966,0.621,-3.92,-24.761,4.546,14.047,-0.24,6.42,8.86,-1.91,2.66,3.02,3.427,-0.535,3.372,21.419,-4.174,-13.158,
2026-01-26 05:57:34.128,home_to_approach_feeder,-574.015,340.505,1657.709,75.484,-2.103,-96.673,-34.419,5.366,-124.576,-214.717,-50.99,123.04,-3.664,0.574,-3.623,-22.874,4.18,12.897,-0.34,6.52,8.81,-1.75,2.4,2.91,3.447,-0.538,3.392,21.543,-4.18,-13.158,
